Id,HorseId,status,UserId,ChangedAt,CreatedAt
349,20110622,Turned In,11,2021-07-31 17:19:00,2021-07-31 13:19:09
350,20141981,Turned In,11,2021-08-31 10:47:00,2021-09-01 06:47:33
351,20143485,Turned Out,11,2021-04-03 04:09:00,2021-10-04 08:11:21
352,20170660,Turned Out,11,2020-12-30 17:12:00,2021-10-04 08:13:32
353,20170064,Turned Out,11,2021-02-28 07:15:00,2021-10-04 08:16:03
354,20162186,Turned Out,11,2021-03-04 17:17:00,2021-10-04 08:17:48
355,20142377,Turned Out,11,2020-10-31 17:17:00,2021-10-04 08:18:24
356,20171743,Turned Out,11,2021-10-05 11:18:00,2021-10-05 07:19:00
357,20171985,Turned Out,11,2021-10-03 07:31:00,2021-10-05 07:32:02
358,20162126,Turned Out,11,2021-10-05 11:37:00,2021-10-05 07:37:29
359,20172755,Turned Out,11,2021-10-05 11:40:00,2021-10-05 07:40:50
360,20143001,Turned Out,11,2021-10-05 11:42:00,2021-10-05 07:42:30
361,20151858,Turned Out,11,2021-10-05 11:43:00,2021-10-05 07:43:39
362,20152355,Turned Out,11,2021-10-05 11:52:00,2021-10-05 07:52:30
363,20162419,Turned Out,11,2021-10-05 11:52:00,2021-10-05 07:52:46
364,20133563,Turned Out,11,2021-10-05 11:54:00,2021-10-05 07:55:03
365,20160602,Turned Out,11,2021-10-05 11:56:00,2021-10-05 07:57:13
366,20103741,Turned Out,11,2021-10-05 12:02:00,2021-10-05 08:02:46
367,99990191,Turned Out,15,2021-11-05 11:00:00,2021-11-05 07:00:29
368,20161634,Turned In,11,2021-11-18 12:20:00,2021-11-18 07:23:39
369,20110622,Turned Out,11,2021-12-29 10:46:00,2021-12-29 05:46:13
370,20111210,Turned Out,11,2021-12-29 10:46:00,2021-12-29 05:46:35
371,20131670,Turned Out,11,2021-12-29 11:08:00,2021-12-29 06:13:31
372,20152835,Turned Out,11,2021-12-29 11:10:00,2021-12-29 06:15:23
373,20162828,Turned Out,11,2021-12-29 11:11:00,2021-12-29 06:16:18
374,20142519,Turned Out,11,2021-12-29 11:17:00,2021-12-29 06:22:06
375,20143743,Turned Out,11,2021-12-29 11:19:00,2021-12-29 06:24:01
376,20171147,Turned Out,11,2021-12-29 11:25:00,2021-12-29 06:30:40
377,20160455,Turned Out,11,2021-12-29 11:26:00,2021-12-29 06:31:51
378,20150659,Turned Out,11,2021-12-29 11:28:00,2021-12-29 06:33:12
379,20172008,Turned Out,11,2021-12-29 11:32:00,2021-12-29 06:37:00
380,20172922,Turned Out,11,2021-12-29 11:32:00,2021-12-29 06:37:21
381,20171096,Turned Out,11,2021-12-29 11:33:00,2021-12-29 06:38:17
382,20151909,Turned Out,11,2021-12-29 11:34:00,2021-12-29 06:39:11
383,20161992,Turned Out,11,2021-12-29 11:35:00,2021-12-29 06:40:48
384,20162040,Turned Out,11,2021-12-29 11:36:00,2021-12-29 06:41:32
385,20150593,Turned Out,11,2021-12-29 11:37:00,2021-12-29 06:42:32
386,20151303,Turned Out,11,2021-12-29 11:37:00,2021-12-29 06:42:51
387,20171076,Turned Out,11,2021-12-29 11:40:00,2021-12-29 06:45:03
388,20171647,Turned Out,11,2021-12-29 11:41:00,2021-12-29 06:46:30
389,20151767,Turned Out,11,2021-12-29 11:42:00,2021-12-29 06:47:09
390,20104091,Turned Out,11,2021-12-29 11:42:00,2021-12-29 06:47:36
391,20162075,Turned Out,11,2021-12-29 11:43:00,2021-12-29 06:48:14
392,20150417,Turned Out,11,2021-12-29 11:45:00,2021-12-29 06:50:01
393,20140979,Turned Out,11,2021-12-29 11:46:00,2021-12-29 06:51:30
394,20160682,Turned Out,11,2021-12-29 11:47:00,2021-12-29 06:52:04
395,20142488,Turned Out,11,2021-12-29 11:49:00,2021-12-29 06:54:22
396,20162924,Turned Out,11,2021-12-29 11:52:00,2021-12-29 06:57:42
397,20151489,Turned Out,11,2021-12-29 11:55:00,2021-12-29 07:00:48
398,20163234,Turned Out,11,2021-12-29 11:59:00,2021-12-29 07:04:36
399,20181105,Turned Out,11,2021-12-29 12:00:00,2021-12-29 07:05:33
400,20172740,Turned Out,11,2021-12-29 12:00:00,2021-12-29 07:05:50
401,20182364,Turned Out,11,2021-12-29 12:02:00,2021-12-29 07:06:55
402,20162191,Turned Out,11,2021-12-29 12:02:00,2021-12-29 07:07:44
403,20172573,Turned Out,11,2021-12-29 12:04:00,2021-12-29 07:09:45
404,99990264,Turned Out,11,2022-03-05 17:17:00,2022-03-05 12:17:43
405,20142615,Turned Out,9,2021-04-23 14:47:59,2022-03-17 07:48:17
406,20180815,Turned Out,9,2021-04-24 14:48:17,2022-03-17 07:48:17
407,20182228,Turned Out,9,2021-04-30 17:02:31,2022-03-17 07:48:17
408,20152719,Turned Out,9,2021-05-01 13:16:56,2022-03-17 07:48:17
409,20160182,Turned Out,9,2021-05-01 13:17:15,2022-03-17 07:48:17
410,20181423,Turned Out,9,2021-05-15 15:28:37,2022-03-17 07:48:17
411,20172144,Turned Out,9,2021-05-29 14:55:23,2022-03-17 07:48:17
412,20181963,Turned Out,9,2021-06-01 11:12:52,2022-03-17 07:48:17
413,20171238,Turned Out,9,2021-06-07 16:11:10,2022-03-17 07:48:17
414,20170342,Turned Out,9,2021-06-19 15:30:43,2022-03-17 07:48:17
415,20182677,Turned Out,9,2021-06-26 17:09:17,2022-03-17 07:48:17
416,20181852,Turned Out,9,2021-06-26 17:09:33,2022-03-17 07:48:17
417,20172604,Turned Out,9,2021-06-28 17:03:38,2022-03-17 07:48:17
418,20181423,Turned Out,9,2021-06-28 18:12:29,2022-03-17 07:48:17
419,20180815,Turned Out,9,2021-07-03 18:03:13,2022-03-17 07:48:17
420,20162984,Turned Out,9,2021-07-12 16:45:50,2022-03-17 07:48:17
421,20141638,Turned Out,9,2021-07-31 17:13:40,2022-03-17 07:48:17
422,20150119,Turned Out,9,2021-07-31 17:14:49,2022-03-17 07:48:17
423,20182697,Turned Out,9,2021-07-31 18:24:08,2022-03-17 07:48:17
424,20150780,Turned Out,9,2021-08-03 17:02:27,2022-03-17 07:48:17
425,20180284,Turned Out,9,2021-08-07 16:59:58,2022-03-17 07:48:17
426,20181014,Turned Out,9,2021-08-21 17:28:32,2022-03-17 07:48:17
427,20190151,Turned Out,9,2021-08-28 15:00:33,2022-03-17 07:48:17
428,20192433,Turned Out,9,2021-09-11 14:57:46,2022-03-17 07:48:17
429,20161790,Turned Out,9,2021-09-15 16:05:23,2022-03-17 07:48:17
430,20160384,Turned Out,9,2021-09-15 16:05:39,2022-03-17 07:48:17
431,20181236,Turned Out,9,2021-09-15 16:06:58,2022-03-17 07:48:17
432,20134171,Turned Out,9,2021-09-15 16:07:34,2022-03-17 07:48:17
433,20140797,Turned Out,9,2021-09-25 14:59:16,2022-03-17 07:48:17
434,20182975,Turned Out,9,2021-10-04 17:43:38,2022-03-17 07:48:17
435,20150942,Turned Out,9,2021-10-23 16:17:21,2022-03-17 07:48:17
436,20171894,Turned Out,9,2021-10-23 16:18:26,2022-03-17 07:48:17
437,19810923,Turned Out,9,2021-10-25 16:45:49,2022-03-17 07:48:17
438,20172604,Turned Out,9,2021-11-06 15:46:35,2022-03-17 07:48:17
439,20161396,Turned Out,9,2021-11-07 16:10:53,2022-03-17 07:48:17
440,20171389,Turned Out,9,2021-11-07 16:12:09,2022-03-17 07:48:17
441,20172917,Turned Out,9,2021-11-07 16:13:08,2022-03-17 07:48:17
442,20180300,Turned Out,9,2021-11-15 16:24:57,2022-03-17 07:48:17
443,20151656,Turned Out,9,2021-11-15 16:26:07,2022-03-17 07:48:17
444,20151898,Turned Out,9,2021-11-20 16:58:07,2022-03-17 07:48:17
445,20191936,Turned Out,9,2021-11-21 15:53:58,2022-03-17 07:48:17
446,20190166,Turned Out,9,2021-12-11 16:21:28,2022-03-17 07:48:17
447,20180113,Turned Out,9,2021-12-17 11:14:21,2022-03-17 07:48:17
448,20172795,Turned Out,9,2021-12-17 11:16:07,2022-03-17 07:48:17
449,20180628,Turned Out,9,2021-12-17 11:17:28,2022-03-17 07:48:18
450,20161987,Turned Out,9,2021-12-19 16:48:32,2022-03-17 07:48:18
451,20170079,Turned Out,9,2021-12-23 16:46:19,2022-03-17 07:48:18
452,20180082,Turned Out,9,2021-12-26 16:03:32,2022-03-17 07:48:18
453,20172593,Turned Out,9,2021-12-26 17:19:05,2022-03-17 07:48:18
454,20160117,Turned Out,9,2021-12-27 16:49:48,2022-03-17 07:48:18
455,20181110,Turned Out,9,2021-12-27 16:50:18,2022-03-17 07:48:18
456,20180017,Turned Out,9,2021-12-27 16:55:23,2022-03-17 07:48:18
457,20182460,Turned Out,9,2021-12-27 16:56:41,2022-03-17 07:48:18
458,20142908,Turned Out,9,2022-01-30 16:36:20,2022-03-17 07:48:18
459,20191890,Turned Out,9,2022-02-06 17:05:28,2022-03-17 07:48:18
460,20183078,Turned Out,9,2022-02-06 17:06:00,2022-03-17 07:48:18
461,20172715,Turned Out,9,2022-02-06 17:07:36,2022-03-17 07:48:18
462,20161336,Turned Out,9,2022-02-13 16:58:21,2022-03-17 07:48:18
463,20131034,Turned Out,9,2022-03-02 17:21:06,2022-03-17 07:48:18
464,20181049,Turned Out,9,2022-03-02 17:21:50,2022-03-17 07:48:18
465,20180193,Turned Out,9,2022-03-02 17:23:32,2022-03-17 07:48:18
466,20190479,Turned Out,9,2022-03-05 17:21:05,2022-03-17 07:48:18
467,20191507,Turned Out,9,2022-03-05 17:21:14,2022-03-17 07:48:18
468,20190797,Turned Out,9,2022-03-12 16:20:58,2022-03-17 07:48:18
