Id,HorseId,VaccinationCertificateNumber,VaccinationBatchNumber,comment,VetId,VaccinatedAt,CreatedAt
260553,20191092,,,,38,2023-10-01,2024-07-31 12:23:26
260554,20201039,,,,38,2023-08-13,2024-07-31 12:23:26
260555,20210878,,,,38,2024-05-20,2024-07-31 12:23:26
260556,20200890,,,,38,2023-04-16,2024-07-31 12:23:27
260557,20202001,,,,38,2024-04-07,2024-07-31 12:23:27
260558,20210732,,,,38,2023-09-29,2024-07-31 12:23:27
260559,20202596,,,,38,2023-04-16,2024-07-31 12:23:27
260560,20200234,,,,38,2024-04-07,2024-07-31 12:23:27
260561,20210601,,,,38,2024-05-20,2024-07-31 12:23:27
260562,20191749,,,,38,2023-06-04,2024-07-31 12:23:27
260563,20181554,,,,38,2023-06-01,2024-07-31 12:23:28
260564,20221126,,,,38,2024-06-30,2024-07-31 12:23:28
260565,20210898,,,,38,2024-05-20,2024-07-31 12:23:28
260566,20201246,,,,38,2024-04-07,2024-07-31 12:23:28
260567,20210712,,,,38,2024-05-20,2024-07-31 12:23:28
260568,20202501,,,,38,2024-04-07,2024-07-31 12:23:28
260569,20203497,,,,38,2023-10-22,2024-07-31 12:23:28
260570,20211264,,,,38,2024-05-20,2024-07-31 12:23:28
260571,20212034,,,,38,2024-05-20,2024-07-31 12:23:29
260572,20210570,,,,38,2024-05-20,2024-07-31 12:23:29
260573,20201488,,,,38,2024-04-07,2024-07-31 12:23:29
260574,20190080,,,,38,2023-02-05,2024-07-31 12:23:29
260575,20190971,,,,38,2020-07-20,2024-07-31 12:23:29
260576,20200734,,,,38,2023-08-13,2024-07-31 12:23:29
260577,20210272,,,,38,2024-05-20,2024-07-31 12:23:29
260578,20212105,,,,38,2024-05-20,2024-07-31 12:23:29
260579,20210974,,,,38,2024-05-20,2024-07-31 12:23:30
260580,20212761,,,,38,2024-02-25,2024-07-31 12:23:30
260581,20211360,,,,38,2024-05-20,2024-07-31 12:23:30
260582,20210378,,,,38,2024-05-20,2024-07-31 12:23:30
260583,20202687,,,,38,2024-04-07,2024-07-31 12:23:30
260584,20210494,,,,38,2024-05-17,2024-07-31 12:23:30
260585,20210338,,,,38,2024-01-21,2024-07-31 12:23:30
260586,20210318,,,,38,2024-05-20,2024-07-31 12:23:31
260587,20190444,,,,38,2023-02-05,2024-07-31 12:23:31
260588,20182102,,,,38,2024-07-07,2024-07-31 12:23:31
260589,20192771,,,,38,2024-05-26,2024-07-31 12:23:31
260590,20134237,,,,38,2023-10-10,2024-07-31 12:23:31
